OMRÅDE;ALDER;CIVILSTAND;TID;INDHOLD
Brøndby;73 år;Gift/separeret;2022K1;205
Brøndby;73 år;Ugift;2022K1;18
Brøndby;74 år;Fraskilt;2022K1;54
Brøndby;74 år;Gift/separeret;2022K1;196
Brøndby;74 år;Ugift;2022K1;18
Brøndby;75 år;Fraskilt;2022K1;66
Brøndby;75 år;Gift/separeret;2022K1;214
Brøndby;75 år;Ugift;2022K1;20
Brøndby;76 år;Fraskilt;2022K1;61
Brøndby;76 år;Gift/separeret;2022K1;191
Brøndby;76 år;Ugift;2022K1;11
Brøndby;77 år;Fraskilt;2022K1;51
Brøndby;77 år;Gift/separeret;2022K1;172
Brøndby;77 år;Ugift;2022K1;18
Brøndby;78 år;Fraskilt;2022K1;40
Brøndby;78 år;Gift/separeret;2022K1;141
Brøndby;78 år;Ugift;2022K1;9
Brøndby;79 år;Fraskilt;2022K1;36
Brøndby;79 år;Gift/separeret;2022K1;124
Brøndby;79 år;Ugift;2022K1;5
Brøndby;80 år;Fraskilt;2022K1;36
Brøndby;80 år;Gift/separeret;2022K1;97
Brøndby;80 år;Ugift;2022K1;1
Brøndby;81 år;Fraskilt;2022K1;26
Brøndby;81 år;Gift/separeret;2022K1;84
Brøndby;81 år;Ugift;2022K1;7
Brøndby;82 år;Fraskilt;2022K1;30
Brøndby;82 år;Gift/separeret;2022K1;90
Brøndby;82 år;Ugift;2022K1;2
Brøndby;83 år;Fraskilt;2022K1;24
Brøndby;83 år;Gift/separeret;2022K1;79
Brøndby;83 år;Ugift;2022K1;5
Brøndby;84 år;Fraskilt;2022K1;21
Brøndby;84 år;Gift/separeret;2022K1;55
Brøndby;84 år;Ugift;2022K1;2
Brøndby;85 år;Fraskilt;2022K1;15
Brøndby;85 år;Gift/separeret;2022K1;55
Brøndby;85 år;Ugift;2022K1;1
Brøndby;86 år;Fraskilt;2022K1;14
Brøndby;86 år;Gift/separeret;2022K1;44
Brøndby;86 år;Ugift;2022K1;5
Brøndby;87 år;Fraskilt;2022K1;20
Brøndby;87 år;Gift/separeret;2022K1;38
Brøndby;87 år;Ugift;2022K1;4
Brøndby;88 år;Fraskilt;2022K1;13
Brøndby;88 år;Gift/separeret;2022K1;33
Brøndby;88 år;Ugift;2022K1;1
Brøndby;89 år;Fraskilt;2022K1;4
Brøndby;89 år;Gift/separeret;2022K1;28
Brøndby;89 år;Ugift;2022K1;0
Brøndby;90 år;Fraskilt;2022K1;6
Brøndby;90 år;Gift/separeret;2022K1;17
Brøndby;90 år;Ugift;2022K1;2
Brøndby;91 år;Fraskilt;2022K1;7
Brøndby;91 år;Gift/separeret;2022K1;9
Brøndby;91 år;Ugift;2022K1;0
Brøndby;92 år;Fraskilt;2022K1;2
Brøndby;92 år;Gift/separeret;2022K1;5
Brøndby;92 år;Ugift;2022K1;0
Brøndby;93 år;Fraskilt;2022K1;3
Brøndby;93 år;Gift/separeret;2022K1;6
Brøndby;93 år;Ugift;2022K1;0
Brøndby;94 år;Fraskilt;2022K1;1
Brøndby;94 år;Gift/separeret;2022K1;3
Brøndby;94 år;Ugift;2022K1;2
Brøndby;95 år;Fraskilt;2022K1;1
Brøndby;95 år;Gift/separeret;2022K1;2
Brøndby;95 år;Ugift;2022K1;0
Brøndby;96 år;Fraskilt;2022K1;1
Brøndby;96 år;Gift/separeret;2022K1;1
Brøndby;96 år;Ugift;2022K1;0
Brøndby;97 år;Fraskilt;2022K1;0
Brøndby;97 år;Gift/separeret;2022K1;1
Brøndby;97 år;Ugift;2022K1;0
Brøndby;98 år;Fraskilt;2022K1;0
Brøndby;98 år;Gift/separeret;2022K1;0
Brøndby;98 år;Ugift;2022K1;0
Brøndby;99 år;Fraskilt;2022K1;0
Brøndby;99 år;Gift/separeret;2022K1;0
Brøndby;99 år;Ugift;2022K1;0
Brøndby;100 år;Fraskilt;2022K1;0
Brøndby;100 år;Gift/separeret;2022K1;0
Brøndby;100 år;Ugift;2022K1;0
Brøndby;101 år;Fraskilt;2022K1;0
Brøndby;101 år;Gift/separeret;2022K1;0
Brøndby;101 år;Ugift;2022K1;0
Brøndby;102 år;Fraskilt;2022K1;0
Brøndby;102 år;Gift/separeret;2022K1;0
Brøndby;102 år;Ugift;2022K1;0
Brøndby;103 år;Fraskilt;2022K1;0
Brøndby;103 år;Gift/separeret;2022K1;0
Brøndby;103 år;Ugift;2022K1;0
Brøndby;104 år;Fraskilt;2022K1;0
Brøndby;104 år;Gift/separeret;2022K1;0
Brøndby;104 år;Ugift;2022K1;0
Brøndby;105 år;Fraskilt;2022K1;0
Brøndby;105 år;Gift/separeret;2022K1;0
Brøndby;105 år;Ugift;2022K1;0
Brøndby;106 år;Fraskilt;2022K1;0
Brøndby;106 år;Gift/separeret;2022K1;0
Brøndby;106 år;Ugift;2022K1;0
Brøndby;107 år;Fraskilt;2022K1;0
Brøndby;107 år;Gift/separeret;2022K1;0
Brøndby;107 år;Ugift;2022K1;0
Brøndby;108 år;Fraskilt;2022K1;0
Brøndby;108 år;Gift/separeret;2022K1;0
Brøndby;108 år;Ugift;2022K1;0
Brøndby;109 år;Fraskilt;2022K1;0
Brøndby;109 år;Gift/separeret;2022K1;0
Brøndby;109 år;Ugift;2022K1;0
Brøndby;110 år;Fraskilt;2022K1;0
Brøndby;110 år;Gift/separeret;2022K1;0
Brøndby;110 år;Ugift;2022K1;0
Brøndby;111 år;Fraskilt;2022K1;0
Brøndby;111 år;Gift/separeret;2022K1;0
Brøndby;111 år;Ugift;2022K1;0
Brøndby;112 år;Fraskilt;2022K1;0
Brøndby;112 år;Gift/separeret;2022K1;0
Brøndby;112 år;Ugift;2022K1;0
Brøndby;113 år;Fraskilt;2022K1;0
Brøndby;113 år;Gift/separeret;2022K1;0
Brøndby;113 år;Ugift;2022K1;0
Brøndby;114 år;Fraskilt;2022K1;0
Brøndby;114 år;Gift/separeret;2022K1;0
Brøndby;114 år;Ugift;2022K1;0
Brøndby;115 år;Fraskilt;2022K1;0
Brøndby;115 år;Gift/separeret;2022K1;0
Brøndby;115 år;Ugift;2022K1;0
Brøndby;116 år;Fraskilt;2022K1;0
Brøndby;116 år;Gift/separeret;2022K1;0
Brøndby;116 år;Ugift;2022K1;0
Brøndby;117 år;Fraskilt;2022K1;0
Brøndby;117 år;Gift/separeret;2022K1;0
Brøndby;117 år;Ugift;2022K1;0
Brøndby;118 år;Fraskilt;2022K1;0
Brøndby;118 år;Gift/separeret;2022K1;0
Brøndby;118 år;Ugift;2022K1;0
Brøndby;119 år;Fraskilt;2022K1;0
Brøndby;119 år;Gift/separeret;2022K1;0
Brøndby;119 år;Ugift;2022K1;0
Brøndby;120 år;Fraskilt;2022K1;0
Brøndby;120 år;Gift/separeret;2022K1;0
Brøndby;120 år;Ugift;2022K1;0
Brøndby;121 år;Fraskilt;2022K1;0
Brøndby;121 år;Gift/separeret;2022K1;0
Brøndby;121 år;Ugift;2022K1;0
Brøndby;122 år;Fraskilt;2022K1;0
Brøndby;122 år;Gift/separeret;2022K1;0
Brøndby;122 år;Ugift;2022K1;0
Brøndby;123 år;Fraskilt;2022K1;0
Brøndby;123 år;Gift/separeret;2022K1;0
Brøndby;123 år;Ugift;2022K1;0
Brøndby;124 år;Fraskilt;2022K1;0
Brøndby;124 år;Gift/separeret;2022K1;0
Brøndby;124 år;Ugift;2022K1;0
Brøndby;125 år;Fraskilt;2022K1;0
Brøndby;125 år;Gift/separeret;2022K1;0
Brøndby;125 år;Ugift;2022K1;0
Gentofte;I alt;Fraskilt;2022K1;7410
Gentofte;I alt;Gift/separeret;2022K1;28619
Gentofte;I alt;Ugift;2022K1;34852
Gentofte;0 år;Fraskilt;2022K1;0
Gentofte;0 år;Gift/separeret;2022K1;0
Gentofte;0 år;Ugift;2022K1;672
Gentofte;1 år;Fraskilt;2022K1;0
Gentofte;1 år;Gift/separeret;2022K1;0
Gentofte;1 år;Ugift;2022K1;702
Gentofte;2 år;Fraskilt;2022K1;0
Gentofte;2 år;Gift/separeret;2022K1;0
Gentofte;2 år;Ugift;2022K1;725
Gentofte;3 år;Fraskilt;2022K1;0
Gentofte;3 år;Gift/separeret;2022K1;0
Gentofte;3 år;Ugift;2022K1;809
Gentofte;4 år;Fraskilt;2022K1;0
Gentofte;4 år;Gift/separeret;2022K1;0
Gentofte;4 år;Ugift;2022K1;804
Gentofte;5 år;Fraskilt;2022K1;0
Gentofte;5 år;Gift/separeret;2022K1;0
Gentofte;5 år;Ugift;2022K1;836
Gentofte;6 år;Fraskilt;2022K1;0
Gentofte;6 år;Gift/separeret;2022K1;0
Gentofte;6 år;Ugift;2022K1;848
Gentofte;7 år;Fraskilt;2022K1;0
Gentofte;7 år;Gift/separeret;2022K1;0
Gentofte;7 år;Ugift;2022K1;869
Gentofte;8 år;Fraskilt;2022K1;0
Gentofte;8 år;Gift/separeret;2022K1;0
Gentofte;8 år;Ugift;2022K1;867
Gentofte;9 år;Fraskilt;2022K1;0
Gentofte;9 år;Gift/separeret;2022K1;0
Gentofte;9 år;Ugift;2022K1;942
Gentofte;10 år;Fraskilt;2022K1;0
Gentofte;10 år;Gift/separeret;2022K1;0
Gentofte;10 år;Ugift;2022K1;979
Gentofte;11 år;Fraskilt;2022K1;0
Gentofte;11 år;Gift/separeret;2022K1;0
Gentofte;11 år;Ugift;2022K1;1103
Gentofte;12 år;Fraskilt;2022K1;0
Gentofte;12 år;Gift/separeret;2022K1;0
Gentofte;12 år;Ugift;2022K1;1104
Gentofte;13 år;Fraskilt;2022K1;0
Gentofte;13 år;Gift/separeret;2022K1;0
Gentofte;13 år;Ugift;2022K1;1086
Gentofte;14 år;Fraskilt;2022K1;0
Gentofte;14 år;Gift/separeret;2022K1;0
Gentofte;14 år;Ugift;2022K1;1103
Gentofte;15 år;Fraskilt;2022K1;0
Gentofte;15 år;Gift/separeret;2022K1;0
Gentofte;15 år;Ugift;2022K1;1052
Gentofte;16 år;Fraskilt;2022K1;0
Gentofte;16 år;Gift/separeret;2022K1;0
Gentofte;16 år;Ugift;2022K1;1093
Gentofte;17 år;Fraskilt;2022K1;0
Gentofte;17 år;Gift/separeret;2022K1;0
Gentofte;17 år;Ugift;2022K1;1062
Gentofte;18 år;Fraskilt;2022K1;0
Gentofte;18 år;Gift/separeret;2022K1;0
Gentofte;18 år;Ugift;2022K1;963
Gentofte;19 år;Fraskilt;2022K1;0
Gentofte;19 år;Gift/separeret;2022K1;0
Gentofte;19 år;Ugift;2022K1;985
Gentofte;20 år;Fraskilt;2022K1;0
Gentofte;20 år;Gift/separeret;2022K1;3
Gentofte;20 år;Ugift;2022K1;841
Gentofte;21 år;Fraskilt;2022K1;0
Gentofte;21 år;Gift/separeret;2022K1;2
Gentofte;21 år;Ugift;2022K1;665
Gentofte;22 år;Fraskilt;2022K1;0
Gentofte;22 år;Gift/separeret;2022K1;7
Gentofte;22 år;Ugift;2022K1;500
Gentofte;23 år;Fraskilt;2022K1;1
Gentofte;23 år;Gift/separeret;2022K1;10
Gentofte;23 år;Ugift;2022K1;536
Gentofte;24 år;Fraskilt;2022K1;2
Gentofte;24 år;Gift/separeret;2022K1;19
Gentofte;24 år;Ugift;2022K1;542
Gentofte;25 år;Fraskilt;2022K1;2
Gentofte;25 år;Gift/separeret;2022K1;23
Gentofte;25 år;Ugift;2022K1;569
Gentofte;26 år;Fraskilt;2022K1;1
Gentofte;26 år;Gift/separeret;2022K1;27
Gentofte;26 år;Ugift;2022K1;582
Gentofte;27 år;Fraskilt;2022K1;3
Gentofte;27 år;Gift/separeret;2022K1;60
Gentofte;27 år;Ugift;2022K1;632
Gentofte;28 år;Fraskilt;2022K1;3
Gentofte;28 år;Gift/separeret;2022K1;74
Gentofte;28 år;Ugift;2022K1;562
Gentofte;29 år;Fraskilt;2022K1;11
Gentofte;29 år;Gift/separeret;2022K1;130
Gentofte;29 år;Ugift;2022K1;541
Gentofte;30 år;Fraskilt;2022K1;13
Gentofte;30 år;Gift/separeret;2022K1;147
Gentofte;30 år;Ugift;2022K1;512
Gentofte;31 år;Fraskilt;2022K1;12
Gentofte;31 år;Gift/separeret;2022K1;175
Gentofte;31 år;Ugift;2022K1;490
Gentofte;32 år;Fraskilt;2022K1;11
Gentofte;32 år;Gift/separeret;2022K1;247
Gentofte;32 år;Ugift;2022K1;389
Gentofte;33 år;Fraskilt;2022K1;21
Gentofte;33 år;Gift/separeret;2022K1;297
Gentofte;33 år;Ugift;2022K1;372
Gentofte;34 år;Fraskilt;2022K1;31
Gentofte;34 år;Gift/separeret;2022K1;322
Gentofte;34 år;Ugift;2022K1;347
Gentofte;35 år;Fraskilt;2022K1;25
Gentofte;35 år;Gift/separeret;2022K1;357
Gentofte;35 år;Ugift;2022K1;353
Gentofte;36 år;Fraskilt;2022K1;24
Gentofte;36 år;Gift/separeret;2022K1;435
Gentofte;36 år;Ugift;2022K1;297
Gentofte;37 år;Fraskilt;2022K1;35
Gentofte;37 år;Gift/separeret;2022K1;410
Gentofte;37 år;Ugift;2022K1;308
Gentofte;38 år;Fraskilt;2022K1;42
Gentofte;38 år;Gift/separeret;2022K1;433
Gentofte;38 år;Ugift;2022K1;258
Gentofte;39 år;Fraskilt;2022K1;49
Gentofte;39 år;Gift/separeret;2022K1;492
Gentofte;39 år;Ugift;2022K1;289
Gentofte;40 år;Fraskilt;2022K1;44
Gentofte;40 år;Gift/separeret;2022K1;517
Gentofte;40 år;Ugift;2022K1;241
Gentofte;41 år;Fraskilt;2022K1;64
Gentofte;41 år;Gift/separeret;2022K1;518
Gentofte;41 år;Ugift;2022K1;275
Gentofte;42 år;Fraskilt;2022K1;76
Gentofte;42 år;Gift/separeret;2022K1;649
Gentofte;42 år;Ugift;2022K1;254
Gentofte;43 år;Fraskilt;2022K1;94
Gentofte;43 år;Gift/separeret;2022K1;641
Gentofte;43 år;Ugift;2022K1;258
Gentofte;44 år;Fraskilt;2022K1;109
Gentofte;44 år;Gift/separeret;2022K1;580
Gentofte;44 år;Ugift;2022K1;233
Gentofte;45 år;Fraskilt;2022K1;133
Gentofte;45 år;Gift/separeret;2022K1;658
Gentofte;45 år;Ugift;2022K1;255
Gentofte;46 år;Fraskilt;2022K1;132
Gentofte;46 år;Gift/separeret;2022K1;728
Gentofte;46 år;Ugift;2022K1;243
Gentofte;47 år;Fraskilt;2022K1;173
Gentofte;47 år;Gift/separeret;2022K1;761
Gentofte;47 år;Ugift;2022K1;239
Gentofte;48 år;Fraskilt;2022K1;155
Gentofte;48 år;Gift/separeret;2022K1;727
Gentofte;48 år;Ugift;2022K1;242
Gentofte;49 år;Fraskilt;2022K1;176
Gentofte;49 år;Gift/separeret;2022K1;745
Gentofte;49 år;Ugift;2022K1;222
Gentofte;50 år;Fraskilt;2022K1;219
Gentofte;50 år;Gift/separeret;2022K1;840
Gentofte;50 år;Ugift;2022K1;210
Gentofte;51 år;Fraskilt;2022K1;212
Gentofte;51 år;Gift/separeret;2022K1;656
Gentofte;51 år;Ugift;2022K1;210
Gentofte;52 år;Fraskilt;2022K1;212
Gentofte;52 år;Gift/separeret;2022K1;677
Gentofte;52 år;Ugift;2022K1;178
Gentofte;53 år;Fraskilt;2022K1;216
Gentofte;53 år;Gift/separeret;2022K1;701
Gentofte;53 år;Ugift;2022K1;199
Gentofte;54 år;Fraskilt;2022K1;251
Gentofte;54 år;Gift/separeret;2022K1;762
Gentofte;54 år;Ugift;2022K1;218
Gentofte;55 år;Fraskilt;2022K1;249
Gentofte;55 år;Gift/separeret;2022K1;775
Gentofte;55 år;Ugift;2022K1;233
Gentofte;56 år;Fraskilt;2022K1;265
Gentofte;56 år;Gift/separeret;2022K1;778
Gentofte;56 år;Ugift;2022K1;196
Gentofte;57 år;Fraskilt;2022K1;237
Gentofte;57 år;Gift/separeret;2022K1;739
Gentofte;57 år;Ugift;2022K1;188
Gentofte;58 år;Fraskilt;2022K1;235
Gentofte;58 år;Gift/separeret;2022K1;657
Gentofte;58 år;Ugift;2022K1;194
Gentofte;59 år;Fraskilt;2022K1;211
Gentofte;59 år;Gift/separeret;2022K1;618
Gentofte;59 år;Ugift;2022K1;146
Gentofte;60 år;Fraskilt;2022K1;203
Gentofte;60 år;Gift/separeret;2022K1;584
Gentofte;60 år;Ugift;2022K1;152
Gentofte;61 år;Fraskilt;2022K1;193
Gentofte;61 år;Gift/separeret;2022K1;586
Gentofte;61 år;Ugift;2022K1;147
Gentofte;62 år;Fraskilt;2022K1;189
Gentofte;62 år;Gift/separeret;2022K1;552
Gentofte;62 år;Ugift;2022K1;126
Gentofte;63 år;Fraskilt;2022K1;160
Gentofte;63 år;Gift/separeret;2022K1;557
Gentofte;63 år;Ugift;2022K1;154
Gentofte;64 år;Fraskilt;2022K1;164
Gentofte;64 år;Gift/separeret;2022K1;508
Gentofte;64 år;Ugift;2022K1;135
Gentofte;65 år;Fraskilt;2022K1;150
Gentofte;65 år;Gift/separeret;2022K1;526
Gentofte;65 år;Ugift;2022K1;123
Gentofte;66 år;Fraskilt;2022K1;139
Gentofte;66 år;Gift/separeret;2022K1;471
Gentofte;66 år;Ugift;2022K1;130
Gentofte;67 år;Fraskilt;2022K1;136
Gentofte;67 år;Gift/separeret;2022K1;465
Gentofte;67 år;Ugift;2022K1;101
Gentofte;68 år;Fraskilt;2022K1;158
Gentofte;68 år;Gift/separeret;2022K1;466
Gentofte;68 år;Ugift;2022K1;123
Gentofte;69 år;Fraskilt;2022K1;124
Gentofte;69 år;Gift/separeret;2022K1;471
Gentofte;69 år;Ugift;2022K1;104
Gentofte;70 år;Fraskilt;2022K1;151
Gentofte;70 år;Gift/separeret;2022K1;437
Gentofte;70 år;Ugift;2022K1;91
Gentofte;71 år;Fraskilt;2022K1;128
Gentofte;71 år;Gift/separeret;2022K1;426
Gentofte;71 år;Ugift;2022K1;78
Gentofte;72 år;Fraskilt;2022K1;155
Gentofte;72 år;Gift/separeret;2022K1;452
Gentofte;72 år;Ugift;2022K1;77
Gentofte;73 år;Fraskilt;2022K1;159
Gentofte;73 år;Gift/separeret;2022K1;487
Gentofte;73 år;Ugift;2022K1;79
Gentofte;74 år;Fraskilt;2022K1;144
Gentofte;74 år;Gift/separeret;2022K1;560
Gentofte;74 år;Ugift;2022K1;81
Gentofte;75 år;Fraskilt;2022K1;168
Gentofte;75 år;Gift/separeret;2022K1;523
Gentofte;75 år;Ugift;2022K1;73
Gentofte;76 år;Fraskilt;2022K1;129
Gentofte;76 år;Gift/separeret;2022K1;489
Gentofte;76 år;Ugift;2022K1;56
Gentofte;77 år;Fraskilt;2022K1;128
Gentofte;77 år;Gift/separeret;2022K1;421
Gentofte;77 år;Ugift;2022K1;55
Gentofte;78 år;Fraskilt;2022K1;130
Gentofte;78 år;Gift/separeret;2022K1;417
Gentofte;78 år;Ugift;2022K1;47
Gentofte;79 år;Fraskilt;2022K1;108
Gentofte;79 år;Gift/separeret;2022K1;315
Gentofte;79 år;Ugift;2022K1;49
Gentofte;80 år;Fraskilt;2022K1;101
Gentofte;80 år;Gift/separeret;2022K1;217
Gentofte;80 år;Ugift;2022K1;34
Gentofte;81 år;Fraskilt;2022K1;87
Gentofte;81 år;Gift/separeret;2022K1;218
Gentofte;81 år;Ugift;2022K1;25
Gentofte;82 år;Fraskilt;2022K1;89
Gentofte;82 år;Gift/separeret;2022K1;184
Gentofte;82 år;Ugift;2022K1;25
Gentofte;83 år;Fraskilt;2022K1;64
Gentofte;83 år;Gift/separeret;2022K1;185
Gentofte;83 år;Ugift;2022K1;34
Gentofte;84 år;Fraskilt;2022K1;56
Gentofte;84 år;Gift/separeret;2022K1;180
Gentofte;84 år;Ugift;2022K1;26
Gentofte;85 år;Fraskilt;2022K1;39
Gentofte;85 år;Gift/separeret;2022K1;113
Gentofte;85 år;Ugift;2022K1;23
Gentofte;86 år;Fraskilt;2022K1;33
Gentofte;86 år;Gift/separeret;2022K1;82
Gentofte;86 år;Ugift;2022K1;13
Gentofte;87 år;Fraskilt;2022K1;42
Gentofte;87 år;Gift/separeret;2022K1;85
Gentofte;87 år;Ugift;2022K1;11
Gentofte;88 år;Fraskilt;2022K1;27
Gentofte;88 år;Gift/separeret;2022K1;60
Gentofte;88 år;Ugift;2022K1;10
Gentofte;89 år;Fraskilt;2022K1;21
Gentofte;89 år;Gift/separeret;2022K1;52
Gentofte;89 år;Ugift;2022K1;8
Gentofte;90 år;Fraskilt;2022K1;14
Gentofte;90 år;Gift/separeret;2022K1;38
Gentofte;90 år;Ugift;2022K1;12
Gentofte;91 år;Fraskilt;2022K1;13
Gentofte;91 år;Gift/separeret;2022K1;24
Gentofte;91 år;Ugift;2022K1;7
Gentofte;92 år;Fraskilt;2022K1;20
Gentofte;92 år;Gift/separeret;2022K1;22
Gentofte;92 år;Ugift;2022K1;5
Gentofte;93 år;Fraskilt;2022K1;7
Gentofte;93 år;Gift/separeret;2022K1;23
Gentofte;93 år;Ugift;2022K1;6
Gentofte;94 år;Fraskilt;2022K1;8
Gentofte;94 år;Gift/separeret;2022K1;10
Gentofte;94 år;Ugift;2022K1;1
Gentofte;95 år;Fraskilt;2022K1;6
Gentofte;95 år;Gift/separeret;2022K1;7
Gentofte;95 år;Ugift;2022K1;2
Gentofte;96 år;Fraskilt;2022K1;3
Gentofte;96 år;Gift/separeret;2022K1;5
Gentofte;96 år;Ugift;2022K1;1
Gentofte;97 år;Fraskilt;2022K1;5
Gentofte;97 år;Gift/separeret;2022K1;3
Gentofte;97 år;Ugift;2022K1;2
Gentofte;98 år;Fraskilt;2022K1;4
Gentofte;98 år;Gift/separeret;2022K1;1
Gentofte;98 år;Ugift;2022K1;2
Gentofte;99 år;Fraskilt;2022K1;1
Gentofte;99 år;Gift/separeret;2022K1;0
Gentofte;99 år;Ugift;2022K1;0
Gentofte;100 år;Fraskilt;2022K1;2
Gentofte;100 år;Gift/separeret;2022K1;0
Gentofte;100 år;Ugift;2022K1;0
Gentofte;101 år;Fraskilt;2022K1;1
Gentofte;101 år;Gift/separeret;2022K1;0
Gentofte;101 år;Ugift;2022K1;1
Gentofte;102 år;Fraskilt;2022K1;0
Gentofte;102 år;Gift/separeret;2022K1;0
Gentofte;102 år;Ugift;2022K1;0
Gentofte;103 år;Fraskilt;2022K1;1
Gentofte;103 år;Gift/separeret;2022K1;0
Gentofte;103 år;Ugift;2022K1;0
Gentofte;104 år;Fraskilt;2022K1;1
Gentofte;104 år;Gift/separeret;2022K1;0
Gentofte;104 år;Ugift;2022K1;0
Gentofte;105 år;Fraskilt;2022K1;0
Gentofte;105 år;Gift/separeret;2022K1;0
Gentofte;105 år;Ugift;2022K1;0
Gentofte;106 år;Fraskilt;2022K1;0
Gentofte;106 år;Gift/separeret;2022K1;0
Gentofte;106 år;Ugift;2022K1;0
Gentofte;107 år;Fraskilt;2022K1;0
Gentofte;107 år;Gift/separeret;2022K1;0
Gentofte;107 år;Ugift;2022K1;0
Gentofte;108 år;Fraskilt;2022K1;0
Gentofte;108 år;Gift/separeret;2022K1;0
Gentofte;108 år;Ugift;2022K1;0
Gentofte;109 år;Fraskilt;2022K1;0
Gentofte;109 år;Gift/separeret;2022K1;0
Gentofte;109 år;Ugift;2022K1;0
Gentofte;110 år;Fraskilt;2022K1;0
Gentofte;110 år;Gift/separeret;2022K1;0
Gentofte;110 år;Ugift;2022K1;0
Gentofte;111 år;Fraskilt;2022K1;0
Gentofte;111 år;Gift/separeret;2022K1;0
Gentofte;111 år;Ugift;2022K1;0
Gentofte;112 år;Fraskilt;2022K1;0
Gentofte;112 år;Gift/separeret;2022K1;0
Gentofte;112 år;Ugift;2022K1;0
Gentofte;113 år;Fraskilt;2022K1;0
Gentofte;113 år;Gift/separeret;2022K1;0
Gentofte;113 år;Ugift;2022K1;0
Gentofte;114 år;Fraskilt;2022K1;0
Gentofte;114 år;Gift/separeret;2022K1;0
Gentofte;114 år;Ugift;2022K1;0
Gentofte;115 år;Fraskilt;2022K1;0
Gentofte;115 år;Gift/separeret;2022K1;0
Gentofte;115 år;Ugift;2022K1;0
Gentofte;116 år;Fraskilt;2022K1;0
Gentofte;116 år;Gift/separeret;2022K1;0
Gentofte;116 år;Ugift;2022K1;0
Gentofte;117 år;Fraskilt;2022K1;0
Gentofte;117 år;Gift/separeret;2022K1;0
Gentofte;117 år;Ugift;2022K1;0
Gentofte;118 år;Fraskilt;2022K1;0
Gentofte;118 år;Gift/separeret;2022K1;0
Gentofte;118 år;Ugift;2022K1;0
Gentofte;119 år;Fraskilt;2022K1;0
Gentofte;119 år;Gift/separeret;2022K1;0
Gentofte;119 år;Ugift;2022K1;0
Gentofte;120 år;Fraskilt;2022K1;0
Gentofte;120 år;Gift/separeret;2022K1;0
Gentofte;120 år;Ugift;2022K1;0
Gentofte;121 år;Fraskilt;2022K1;0
Gentofte;121 år;Gift/separeret;2022K1;0
Gentofte;121 år;Ugift;2022K1;0
Gentofte;122 år;Fraskilt;2022K1;0
Gentofte;122 år;Gift/separeret;2022K1;0
Gentofte;122 år;Ugift;2022K1;0
Gentofte;123 år;Fraskilt;2022K1;0
Gentofte;123 år;Gift/separeret;2022K1;0
Gentofte;123 år;Ugift;2022K1;0
Gentofte;124 år;Fraskilt;2022K1;0
Gentofte;124 år;Gift/separeret;2022K1;0
Gentofte;124 år;Ugift;2022K1;0
Gentofte;125 år;Fraskilt;2022K1;0
Gentofte;125 år;Gift/separeret;2022K1;0
Gentofte;125 år;Ugift;2022K1;0
Gladsaxe;I alt;Fraskilt;2022K1;6923
Gladsaxe;I alt;Gift/separeret;2022K1;24461
Gladsaxe;I alt;Ugift;2022K1;34963
Gladsaxe;0 år;Fraskilt;2022K1;0
Gladsaxe;0 år;Gift/separeret;2022K1;0
Gladsaxe;0 år;Ugift;2022K1;804
Gladsaxe;1 år;Fraskilt;2022K1;0
Gladsaxe;1 år;Gift/separeret;2022K1;0
Gladsaxe;1 år;Ugift;2022K1;817
Gladsaxe;2 år;Fraskilt;2022K1;0
Gladsaxe;2 år;Gift/separeret;2022K1;0
Gladsaxe;2 år;Ugift;2022K1;863
Gladsaxe;3 år;Fraskilt;2022K1;0
Gladsaxe;3 år;Gift/separeret;2022K1;0
Gladsaxe;3 år;Ugift;2022K1;888
Gladsaxe;4 år;Fraskilt;2022K1;0
Gladsaxe;4 år;Gift/separeret;2022K1;0
Gladsaxe;4 år;Ugift;2022K1;834
Gladsaxe;5 år;Fraskilt;2022K1;0
Gladsaxe;5 år;Gift/separeret;2022K1;0
Gladsaxe;5 år;Ugift;2022K1;893
Gladsaxe;6 år;Fraskilt;2022K1;0
Gladsaxe;6 år;Gift/separeret;2022K1;0
Gladsaxe;6 år;Ugift;2022K1;792
Gladsaxe;7 år;Fraskilt;2022K1;0
Gladsaxe;7 år;Gift/separeret;2022K1;0
Gladsaxe;7 år;Ugift;2022K1;808
Gladsaxe;8 år;Fraskilt;2022K1;0
Gladsaxe;8 år;Gift/separeret;2022K1;0
Gladsaxe;8 år;Ugift;2022K1;878
Gladsaxe;9 år;Fraskilt;2022K1;0
Gladsaxe;9 år;Gift/separeret;2022K1;0
Gladsaxe;9 år;Ugift;2022K1;886
Gladsaxe;10 år;Fraskilt;2022K1;0
Gladsaxe;10 år;Gift/separeret;2022K1;0
Gladsaxe;10 år;Ugift;2022K1;873
Gladsaxe;11 år;Fraskilt;2022K1;0
Gladsaxe;11 år;Gift/separeret;2022K1;0
Gladsaxe;11 år;Ugift;2022K1;906
Gladsaxe;12 år;Fraskilt;2022K1;0
Gladsaxe;12 år;Gift/separeret;2022K1;0
Gladsaxe;12 år;Ugift;2022K1;900
Gladsaxe;13 år;Fraskilt;2022K1;0
Gladsaxe;13 år;Gift/separeret;2022K1;0
Gladsaxe;13 år;Ugift;2022K1;944
Gladsaxe;14 år;Fraskilt;2022K1;0
