OMRÅDE;CIVILSTAND;TID;INDHOLD
Bornholm;Gift/separeret;2019K4;16103
Bornholm;Gift/separeret;2020K1;16005
Bornholm;Gift/separeret;2020K2;15930
Bornholm;Gift/separeret;2020K3;15878
Bornholm;Gift/separeret;2020K4;15941
Bornholm;Gift/separeret;2021K1;15942
Bornholm;Gift/separeret;2021K2;15907
Bornholm;Gift/separeret;2021K3;15892
Bornholm;Gift/separeret;2021K4;15910
Bornholm;Gift/separeret;2022K1;15860
Christiansø;Fraskilt;2008K1;7
Christiansø;Fraskilt;2008K2;7
Christiansø;Fraskilt;2008K3;5
Christiansø;Fraskilt;2008K4;5
Christiansø;Fraskilt;2009K1;5
Christiansø;Fraskilt;2009K2;5
Christiansø;Fraskilt;2009K3;5
Christiansø;Fraskilt;2009K4;3
Christiansø;Fraskilt;2010K1;3
Christiansø;Fraskilt;2010K2;3
Christiansø;Fraskilt;2010K3;3
Christiansø;Fraskilt;2010K4;3
Christiansø;Fraskilt;2011K1;3
Christiansø;Fraskilt;2011K2;3
Christiansø;Fraskilt;2011K3;3
Christiansø;Fraskilt;2011K4;3
Christiansø;Fraskilt;2012K1;3
Christiansø;Fraskilt;2012K2;3
Christiansø;Fraskilt;2012K3;3
Christiansø;Fraskilt;2012K4;4
Christiansø;Fraskilt;2013K1;4
Christiansø;Fraskilt;2013K2;4
Christiansø;Fraskilt;2013K3;4
Christiansø;Fraskilt;2013K4;4
Christiansø;Fraskilt;2014K1;6
Christiansø;Fraskilt;2014K2;8
Christiansø;Fraskilt;2014K3;8
Christiansø;Fraskilt;2014K4;8
Christiansø;Fraskilt;2015K1;8
Christiansø;Fraskilt;2015K2;8
Christiansø;Fraskilt;2015K3;8
Christiansø;Fraskilt;2015K4;8
Christiansø;Fraskilt;2016K1;7
Christiansø;Fraskilt;2016K2;7
Christiansø;Fraskilt;2016K3;7
Christiansø;Fraskilt;2016K4;7
Christiansø;Fraskilt;2017K1;7
Christiansø;Fraskilt;2017K2;7
Christiansø;Fraskilt;2017K3;6
Christiansø;Fraskilt;2017K4;5
Christiansø;Fraskilt;2018K1;5
Christiansø;Fraskilt;2018K2;6
Christiansø;Fraskilt;2018K3;5
Christiansø;Fraskilt;2018K4;6
Christiansø;Fraskilt;2019K1;6
Christiansø;Fraskilt;2019K2;6
Christiansø;Fraskilt;2019K3;6
Christiansø;Fraskilt;2019K4;6
Christiansø;Fraskilt;2020K1;6
Christiansø;Fraskilt;2020K2;6
Christiansø;Fraskilt;2020K3;6
Christiansø;Fraskilt;2020K4;4
Christiansø;Fraskilt;2021K1;4
Christiansø;Fraskilt;2021K2;4
Christiansø;Fraskilt;2021K3;4
Christiansø;Fraskilt;2021K4;4
Christiansø;Fraskilt;2022K1;4
Christiansø;Gift/separeret;2008K1;46
Christiansø;Gift/separeret;2008K2;48
Christiansø;Gift/separeret;2008K3;52
Christiansø;Gift/separeret;2008K4;52
Christiansø;Gift/separeret;2009K1;51
Christiansø;Gift/separeret;2009K2;51
Christiansø;Gift/separeret;2009K3;52
Christiansø;Gift/separeret;2009K4;54
Christiansø;Gift/separeret;2010K1;53
Christiansø;Gift/separeret;2010K2;53
Christiansø;Gift/separeret;2010K3;53
Christiansø;Gift/separeret;2010K4;51
Christiansø;Gift/separeret;2011K1;51
Christiansø;Gift/separeret;2011K2;55
Christiansø;Gift/separeret;2011K3;55
Christiansø;Gift/separeret;2011K4;55
Christiansø;Gift/separeret;2012K1;53
Christiansø;Gift/separeret;2012K2;53
Christiansø;Gift/separeret;2012K3;55
Christiansø;Gift/separeret;2012K4;53
Christiansø;Gift/separeret;2013K1;51
Christiansø;Gift/separeret;2013K2;51
Christiansø;Gift/separeret;2013K3;51
Christiansø;Gift/separeret;2013K4;57
Christiansø;Gift/separeret;2014K1;47
Christiansø;Gift/separeret;2014K2;45
Christiansø;Gift/separeret;2014K3;45
Christiansø;Gift/separeret;2014K4;45
Christiansø;Gift/separeret;2015K1;43
Christiansø;Gift/separeret;2015K2;43
Christiansø;Gift/separeret;2015K3;45
Christiansø;Gift/separeret;2015K4;47
Christiansø;Gift/separeret;2016K1;47
Christiansø;Gift/separeret;2016K2;47
Christiansø;Gift/separeret;2016K3;45
Christiansø;Gift/separeret;2016K4;43
Christiansø;Gift/separeret;2017K1;40
Christiansø;Gift/separeret;2017K2;41
Christiansø;Gift/separeret;2017K3;41
Christiansø;Gift/separeret;2017K4;49
Christiansø;Gift/separeret;2018K1;45
Christiansø;Gift/separeret;2018K2;45
Christiansø;Gift/separeret;2018K3;46
Christiansø;Gift/separeret;2018K4;47
Christiansø;Gift/separeret;2019K1;43
Christiansø;Gift/separeret;2019K2;41
Christiansø;Gift/separeret;2019K3;39
Christiansø;Gift/separeret;2019K4;41
Christiansø;Gift/separeret;2020K1;41
Christiansø;Gift/separeret;2020K2;41
Christiansø;Gift/separeret;2020K3;42
Christiansø;Gift/separeret;2020K4;44
Christiansø;Gift/separeret;2021K1;44
Christiansø;Gift/separeret;2021K2;42
Christiansø;Gift/separeret;2021K3;43
Christiansø;Gift/separeret;2021K4;48
Christiansø;Gift/separeret;2022K1;47
Region Sjælland;Fraskilt;2008K1;68661
Region Sjælland;Fraskilt;2008K2;69029
Region Sjælland;Fraskilt;2008K3;68948
Region Sjælland;Fraskilt;2008K4;68939
Region Sjælland;Fraskilt;2009K1;69271
Region Sjælland;Fraskilt;2009K2;69838
Region Sjælland;Fraskilt;2009K3;69978
Region Sjælland;Fraskilt;2009K4;70170
Region Sjælland;Fraskilt;2010K1;70655
Region Sjælland;Fraskilt;2010K2;71127
Region Sjælland;Fraskilt;2010K3;71355
Region Sjælland;Fraskilt;2010K4;71568
Region Sjælland;Fraskilt;2011K1;72088
Region Sjælland;Fraskilt;2011K2;72796
Region Sjælland;Fraskilt;2011K3;73136
Region Sjælland;Fraskilt;2011K4;73010
Region Sjælland;Fraskilt;2012K1;73449
Region Sjælland;Fraskilt;2012K2;74423
Region Sjælland;Fraskilt;2012K3;74970
Region Sjælland;Fraskilt;2012K4;75283
Region Sjælland;Fraskilt;2013K1;75797
Region Sjælland;Fraskilt;2013K2;76752
Region Sjælland;Fraskilt;2013K3;77513
Region Sjælland;Fraskilt;2013K4;77501
Region Sjælland;Fraskilt;2014K1;79082
Region Sjælland;Fraskilt;2014K2;80149
Region Sjælland;Fraskilt;2014K3;81092
Region Sjælland;Fraskilt;2014K4;81709
Region Sjælland;Fraskilt;2015K1;82497
Region Sjælland;Fraskilt;2015K2;82992
Region Sjælland;Fraskilt;2015K3;83540
Region Sjælland;Fraskilt;2015K4;84133
Region Sjælland;Fraskilt;2016K1;84799
Region Sjælland;Fraskilt;2016K2;85478
Region Sjælland;Fraskilt;2016K3;86388
Region Sjælland;Fraskilt;2016K4;86612
Region Sjælland;Fraskilt;2017K1;87185
Region Sjælland;Fraskilt;2017K2;87888
Region Sjælland;Fraskilt;2017K3;88230
Region Sjælland;Fraskilt;2017K4;88369
Region Sjælland;Fraskilt;2018K1;88837
Region Sjælland;Fraskilt;2018K2;89440
Region Sjælland;Fraskilt;2018K3;89707
Region Sjælland;Fraskilt;2018K4;89788
Region Sjælland;Fraskilt;2019K1;90347
Region Sjælland;Fraskilt;2019K2;90427
Region Sjælland;Fraskilt;2019K3;90301
Region Sjælland;Fraskilt;2019K4;90135
Region Sjælland;Fraskilt;2020K1;90310
Region Sjælland;Fraskilt;2020K2;90935
Region Sjælland;Fraskilt;2020K3;91338
Region Sjælland;Fraskilt;2020K4;91617
Region Sjælland;Fraskilt;2021K1;92041
Region Sjælland;Fraskilt;2021K2;92652
Region Sjælland;Fraskilt;2021K3;92761
Region Sjælland;Fraskilt;2021K4;92619
Region Sjælland;Fraskilt;2022K1;93085
Region Sjælland;Gift/separeret;2008K1;349013
Region Sjælland;Gift/separeret;2008K2;348004
Region Sjælland;Gift/separeret;2008K3;348699
Region Sjælland;Gift/separeret;2008K4;350646
Region Sjælland;Gift/separeret;2009K1;349757
Region Sjælland;Gift/separeret;2009K2;348125
Region Sjælland;Gift/separeret;2009K3;348407
Region Sjælland;Gift/separeret;2009K4;349391
Region Sjælland;Gift/separeret;2010K1;348280
Region Sjælland;Gift/separeret;2010K2;346806
Region Sjælland;Gift/separeret;2010K3;346759
Region Sjælland;Gift/separeret;2010K4;347335
Region Sjælland;Gift/separeret;2011K1;346165
Region Sjælland;Gift/separeret;2011K2;344185
Region Sjælland;Gift/separeret;2011K3;343800
Region Sjælland;Gift/separeret;2011K4;344241
Region Sjælland;Gift/separeret;2012K1;343042
Region Sjælland;Gift/separeret;2012K2;341050
Region Sjælland;Gift/separeret;2012K3;340529
Region Sjælland;Gift/separeret;2012K4;340648
Region Sjælland;Gift/separeret;2013K1;339681
Region Sjælland;Gift/separeret;2013K2;337642
Region Sjælland;Gift/separeret;2013K3;336896
Region Sjælland;Gift/separeret;2013K4;337912
Region Sjælland;Gift/separeret;2014K1;335865
Region Sjælland;Gift/separeret;2014K2;334218
Region Sjælland;Gift/separeret;2014K3;333819
Region Sjælland;Gift/separeret;2014K4;334025
Region Sjælland;Gift/separeret;2015K1;333024
Region Sjælland;Gift/separeret;2015K2;332183
Region Sjælland;Gift/separeret;2015K3;332503
Region Sjælland;Gift/separeret;2015K4;333262
Region Sjælland;Gift/separeret;2016K1;332639
Region Sjælland;Gift/separeret;2016K2;331542
Region Sjælland;Gift/separeret;2016K3;331254
Region Sjælland;Gift/separeret;2016K4;332468
Region Sjælland;Gift/separeret;2017K1;331642
Region Sjælland;Gift/separeret;2017K2;330133
Region Sjælland;Gift/separeret;2017K3;330254
Region Sjælland;Gift/separeret;2017K4;331399
Region Sjælland;Gift/separeret;2018K1;330514
Region Sjælland;Gift/separeret;2018K2;329092
Region Sjælland;Gift/separeret;2018K3;329242
Region Sjælland;Gift/separeret;2018K4;330453
Region Sjælland;Gift/separeret;2019K1;329621
Region Sjælland;Gift/separeret;2019K2;328651
Region Sjælland;Gift/separeret;2019K3;329181
Region Sjælland;Gift/separeret;2019K4;330307
Region Sjælland;Gift/separeret;2020K1;329634
Region Sjælland;Gift/separeret;2020K2;328257
Region Sjælland;Gift/separeret;2020K3;327414
Region Sjælland;Gift/separeret;2020K4;328266
Region Sjælland;Gift/separeret;2021K1;328108
Region Sjælland;Gift/separeret;2021K2;326875
Region Sjælland;Gift/separeret;2021K3;327276
Region Sjælland;Gift/separeret;2021K4;328586
Region Sjælland;Gift/separeret;2022K1;327694
Greve;Fraskilt;2008K1;3790
Greve;Fraskilt;2008K2;3813
Greve;Fraskilt;2008K3;3787
Greve;Fraskilt;2008K4;3783
Greve;Fraskilt;2009K1;3803
Greve;Fraskilt;2009K2;3793
Greve;Fraskilt;2009K3;3783
Greve;Fraskilt;2009K4;3781
Greve;Fraskilt;2010K1;3795
Greve;Fraskilt;2010K2;3841
Greve;Fraskilt;2010K3;3851
Greve;Fraskilt;2010K4;3848
Greve;Fraskilt;2011K1;3921
Greve;Fraskilt;2011K2;3948
Greve;Fraskilt;2011K3;3961
Greve;Fraskilt;2011K4;3971
Greve;Fraskilt;2012K1;4005
Greve;Fraskilt;2012K2;4063
Greve;Fraskilt;2012K3;4065
Greve;Fraskilt;2012K4;4076
Greve;Fraskilt;2013K1;4123
Greve;Fraskilt;2013K2;4168
Greve;Fraskilt;2013K3;4186
Greve;Fraskilt;2013K4;4197
Greve;Fraskilt;2014K1;4258
Greve;Fraskilt;2014K2;4373
Greve;Fraskilt;2014K3;4430
Greve;Fraskilt;2014K4;4457
Greve;Fraskilt;2015K1;4544
Greve;Fraskilt;2015K2;4580
Greve;Fraskilt;2015K3;4574
Greve;Fraskilt;2015K4;4632
Greve;Fraskilt;2016K1;4656
Greve;Fraskilt;2016K2;4676
Greve;Fraskilt;2016K3;4741
Greve;Fraskilt;2016K4;4737
Greve;Fraskilt;2017K1;4780
Greve;Fraskilt;2017K2;4816
Greve;Fraskilt;2017K3;4828
Greve;Fraskilt;2017K4;4803
Greve;Fraskilt;2018K1;4819
Greve;Fraskilt;2018K2;4858
Greve;Fraskilt;2018K3;4860
Greve;Fraskilt;2018K4;4867
Greve;Fraskilt;2019K1;4904
Greve;Fraskilt;2019K2;4900
Greve;Fraskilt;2019K3;4869
Greve;Fraskilt;2019K4;4811
Greve;Fraskilt;2020K1;4792
Greve;Fraskilt;2020K2;4812
Greve;Fraskilt;2020K3;4839
Greve;Fraskilt;2020K4;4876
Greve;Fraskilt;2021K1;4913
Greve;Fraskilt;2021K2;4949
Greve;Fraskilt;2021K3;4962
Greve;Fraskilt;2021K4;4947
Greve;Fraskilt;2022K1;4956
Greve;Gift/separeret;2008K1;22297
Greve;Gift/separeret;2008K2;22217
Greve;Gift/separeret;2008K3;22217
Greve;Gift/separeret;2008K4;22383
Greve;Gift/separeret;2009K1;22366
Greve;Gift/separeret;2009K2;22300
Greve;Gift/separeret;2009K3;22360
Greve;Gift/separeret;2009K4;22461
Greve;Gift/separeret;2010K1;22403
Greve;Gift/separeret;2010K2;22324
Greve;Gift/separeret;2010K3;22307
Greve;Gift/separeret;2010K4;22379
Greve;Gift/separeret;2011K1;22344
Greve;Gift/separeret;2011K2;22218
Greve;Gift/separeret;2011K3;22145
Greve;Gift/separeret;2011K4;22203
Greve;Gift/separeret;2012K1;22182
Greve;Gift/separeret;2012K2;22076
Greve;Gift/separeret;2012K3;22098
Greve;Gift/separeret;2012K4;22101
Greve;Gift/separeret;2013K1;22033
Greve;Gift/separeret;2013K2;21960
Greve;Gift/separeret;2013K3;21903
Greve;Gift/separeret;2013K4;21981
Greve;Gift/separeret;2014K1;21910
Greve;Gift/separeret;2014K2;22000
Greve;Gift/separeret;2014K3;21988
Greve;Gift/separeret;2014K4;22006
Greve;Gift/separeret;2015K1;21924
Greve;Gift/separeret;2015K2;21834
Greve;Gift/separeret;2015K3;21892
Greve;Gift/separeret;2015K4;21921
Greve;Gift/separeret;2016K1;21946
Greve;Gift/separeret;2016K2;21903
Greve;Gift/separeret;2016K3;21896
Greve;Gift/separeret;2016K4;21995
Greve;Gift/separeret;2017K1;21987
Greve;Gift/separeret;2017K2;21935
Greve;Gift/separeret;2017K3;21995
Greve;Gift/separeret;2017K4;22069
Greve;Gift/separeret;2018K1;21988
Greve;Gift/separeret;2018K2;21869
Greve;Gift/separeret;2018K3;21910
Greve;Gift/separeret;2018K4;22030
Greve;Gift/separeret;2019K1;21995
Greve;Gift/separeret;2019K2;21933
Greve;Gift/separeret;2019K3;22000
Greve;Gift/separeret;2019K4;22170
Greve;Gift/separeret;2020K1;22162
Greve;Gift/separeret;2020K2;22045
Greve;Gift/separeret;2020K3;22005
Greve;Gift/separeret;2020K4;22034
Greve;Gift/separeret;2021K1;21932
Greve;Gift/separeret;2021K2;21854
Greve;Gift/separeret;2021K3;21896
Greve;Gift/separeret;2021K4;21958
Greve;Gift/separeret;2022K1;21927
Køge;Fraskilt;2008K1;4579
Køge;Fraskilt;2008K2;4598
Køge;Fraskilt;2008K3;4599
Køge;Fraskilt;2008K4;4597
Køge;Fraskilt;2009K1;4618
Køge;Fraskilt;2009K2;4653
Køge;Fraskilt;2009K3;4672
Køge;Fraskilt;2009K4;4701
Køge;Fraskilt;2010K1;4768
Køge;Fraskilt;2010K2;4825
Køge;Fraskilt;2010K3;4827
Køge;Fraskilt;2010K4;4840
Køge;Fraskilt;2011K1;4879
Køge;Fraskilt;2011K2;4930
Køge;Fraskilt;2011K3;4985
Køge;Fraskilt;2011K4;4955
Køge;Fraskilt;2012K1;5011
Køge;Fraskilt;2012K2;5112
Køge;Fraskilt;2012K3;5155
Køge;Fraskilt;2012K4;5164
Køge;Fraskilt;2013K1;5224
Køge;Fraskilt;2013K2;5312
Køge;Fraskilt;2013K3;5366
Køge;Fraskilt;2013K4;5378
Køge;Fraskilt;2014K1;5492
Køge;Fraskilt;2014K2;5601
Køge;Fraskilt;2014K3;5733
Køge;Fraskilt;2014K4;5804
Køge;Fraskilt;2015K1;5893
Køge;Fraskilt;2015K2;5982
Køge;Fraskilt;2015K3;6023
Køge;Fraskilt;2015K4;6041
Køge;Fraskilt;2016K1;6071
Køge;Fraskilt;2016K2;6117
Køge;Fraskilt;2016K3;6141
Køge;Fraskilt;2016K4;6127
Køge;Fraskilt;2017K1;6150
Køge;Fraskilt;2017K2;6172
Køge;Fraskilt;2017K3;6170
Køge;Fraskilt;2017K4;6165
Køge;Fraskilt;2018K1;6187
Køge;Fraskilt;2018K2;6228
Køge;Fraskilt;2018K3;6254
Køge;Fraskilt;2018K4;6249
Køge;Fraskilt;2019K1;6249
Køge;Fraskilt;2019K2;6270
Køge;Fraskilt;2019K3;6232
Køge;Fraskilt;2019K4;6240
Køge;Fraskilt;2020K1;6246
Køge;Fraskilt;2020K2;6293
Køge;Fraskilt;2020K3;6354
Køge;Fraskilt;2020K4;6355
Køge;Fraskilt;2021K1;6416
Køge;Fraskilt;2021K2;6446
Køge;Fraskilt;2021K3;6453
Køge;Fraskilt;2021K4;6420
Køge;Fraskilt;2022K1;6475
Køge;Gift/separeret;2008K1;24420
Køge;Gift/separeret;2008K2;24360
Køge;Gift/separeret;2008K3;24446
Køge;Gift/separeret;2008K4;24527
Køge;Gift/separeret;2009K1;24507
Køge;Gift/separeret;2009K2;24401
Køge;Gift/separeret;2009K3;24453
Køge;Gift/separeret;2009K4;24613
Køge;Gift/separeret;2010K1;24520
Køge;Gift/separeret;2010K2;24431
Køge;Gift/separeret;2010K3;24473
Køge;Gift/separeret;2010K4;24545
Køge;Gift/separeret;2011K1;24482
Køge;Gift/separeret;2011K2;24341
Køge;Gift/separeret;2011K3;24322
Køge;Gift/separeret;2011K4;24388
Køge;Gift/separeret;2012K1;24373
Køge;Gift/separeret;2012K2;24265
Køge;Gift/separeret;2012K3;24290
Køge;Gift/separeret;2012K4;24409
Køge;Gift/separeret;2013K1;24377
Køge;Gift/separeret;2013K2;24261
Køge;Gift/separeret;2013K3;24223
Køge;Gift/separeret;2013K4;24364
Køge;Gift/separeret;2014K1;24226
Køge;Gift/separeret;2014K2;24125
Køge;Gift/separeret;2014K3;24105
Køge;Gift/separeret;2014K4;24172
Køge;Gift/separeret;2015K1;24131
Køge;Gift/separeret;2015K2;24047
Køge;Gift/separeret;2015K3;24047
Køge;Gift/separeret;2015K4;24119
Køge;Gift/separeret;2016K1;24120
Køge;Gift/separeret;2016K2;24047
Køge;Gift/separeret;2016K3;24061
Køge;Gift/separeret;2016K4;24161
Køge;Gift/separeret;2017K1;24118
Køge;Gift/separeret;2017K2;24027
Køge;Gift/separeret;2017K3;24064
Køge;Gift/separeret;2017K4;24256
Køge;Gift/separeret;2018K1;24186
Køge;Gift/separeret;2018K2;24178
Køge;Gift/separeret;2018K3;24233
Køge;Gift/separeret;2018K4;24357
Køge;Gift/separeret;2019K1;24278
Køge;Gift/separeret;2019K2;24193
Køge;Gift/separeret;2019K3;24275
Køge;Gift/separeret;2019K4;24418
Køge;Gift/separeret;2020K1;24448
Køge;Gift/separeret;2020K2;24359
Køge;Gift/separeret;2020K3;24264
Køge;Gift/separeret;2020K4;24365
Køge;Gift/separeret;2021K1;24365
Køge;Gift/separeret;2021K2;24253
Køge;Gift/separeret;2021K3;24295
Køge;Gift/separeret;2021K4;24398
Køge;Gift/separeret;2022K1;24308
Lejre;Fraskilt;2008K1;1661
Lejre;Fraskilt;2008K2;1670
Lejre;Fraskilt;2008K3;1660
Lejre;Fraskilt;2008K4;1673
Lejre;Fraskilt;2009K1;1692
Lejre;Fraskilt;2009K2;1712
Lejre;Fraskilt;2009K3;1732
Lejre;Fraskilt;2009K4;1751
Lejre;Fraskilt;2010K1;1778
Lejre;Fraskilt;2010K2;1798
Lejre;Fraskilt;2010K3;1802
Lejre;Fraskilt;2010K4;1809
Lejre;Fraskilt;2011K1;1824
Lejre;Fraskilt;2011K2;1841
Lejre;Fraskilt;2011K3;1862
Lejre;Fraskilt;2011K4;1862
Lejre;Fraskilt;2012K1;1862
Lejre;Fraskilt;2012K2;1904
Lejre;Fraskilt;2012K3;1956
Lejre;Fraskilt;2012K4;1946
Lejre;Fraskilt;2013K1;1950
Lejre;Fraskilt;2013K2;1975
Lejre;Fraskilt;2013K3;2021
Lejre;Fraskilt;2013K4;2023
Lejre;Fraskilt;2014K1;2095
Lejre;Fraskilt;2014K2;2117
Lejre;Fraskilt;2014K3;2132
Lejre;Fraskilt;2014K4;2158
Lejre;Fraskilt;2015K1;2177
Lejre;Fraskilt;2015K2;2181
Lejre;Fraskilt;2015K3;2220
Lejre;Fraskilt;2015K4;2255
Lejre;Fraskilt;2016K1;2271
Lejre;Fraskilt;2016K2;2280
Lejre;Fraskilt;2016K3;2321
Lejre;Fraskilt;2016K4;2305
Lejre;Fraskilt;2017K1;2332
Lejre;Fraskilt;2017K2;2346
Lejre;Fraskilt;2017K3;2362
Lejre;Fraskilt;2017K4;2356
Lejre;Fraskilt;2018K1;2363
Lejre;Fraskilt;2018K2;2379
Lejre;Fraskilt;2018K3;2410
Lejre;Fraskilt;2018K4;2428
Lejre;Fraskilt;2019K1;2451
Lejre;Fraskilt;2019K2;2466
Lejre;Fraskilt;2019K3;2458
Lejre;Fraskilt;2019K4;2445
Lejre;Fraskilt;2020K1;2452
Lejre;Fraskilt;2020K2;2473
Lejre;Fraskilt;2020K3;2505
Lejre;Fraskilt;2020K4;2539
Lejre;Fraskilt;2021K1;2540
Lejre;Fraskilt;2021K2;2565
Lejre;Fraskilt;2021K3;2603
Lejre;Fraskilt;2021K4;2603
Lejre;Fraskilt;2022K1;2618
Lejre;Gift/separeret;2008K1;12951
Lejre;Gift/separeret;2008K2;12876
Lejre;Gift/separeret;2008K3;12934
Lejre;Gift/separeret;2008K4;12987
Lejre;Gift/separeret;2009K1;12979
Lejre;Gift/separeret;2009K2;12932
Lejre;Gift/separeret;2009K3;12939
Lejre;Gift/separeret;2009K4;12940
Lejre;Gift/separeret;2010K1;12923
Lejre;Gift/separeret;2010K2;12892
Lejre;Gift/separeret;2010K3;12904
Lejre;Gift/separeret;2010K4;12898
Lejre;Gift/separeret;2011K1;12830
Lejre;Gift/separeret;2011K2;12806
Lejre;Gift/separeret;2011K3;12795
Lejre;Gift/separeret;2011K4;12848
Lejre;Gift/separeret;2012K1;12833
Lejre;Gift/separeret;2012K2;12762
Lejre;Gift/separeret;2012K3;12775
Lejre;Gift/separeret;2012K4;12764
Lejre;Gift/separeret;2013K1;12732
Lejre;Gift/separeret;2013K2;12662
Lejre;Gift/separeret;2013K3;12649
Lejre;Gift/separeret;2013K4;12679
Lejre;Gift/separeret;2014K1;12596
Lejre;Gift/separeret;2014K2;12515
Lejre;Gift/separeret;2014K3;12515
Lejre;Gift/separeret;2014K4;12504
Lejre;Gift/separeret;2015K1;12505
Lejre;Gift/separeret;2015K2;12449
Lejre;Gift/separeret;2015K3;12486
Lejre;Gift/separeret;2015K4;12488
Lejre;Gift/separeret;2016K1;12479
Lejre;Gift/separeret;2016K2;12455
Lejre;Gift/separeret;2016K3;12457
Lejre;Gift/separeret;2016K4;12532
Lejre;Gift/separeret;2017K1;12475
Lejre;Gift/separeret;2017K2;12446
Lejre;Gift/separeret;2017K3;12480
Lejre;Gift/separeret;2017K4;12518
Lejre;Gift/separeret;2018K1;12489
Lejre;Gift/separeret;2018K2;12445
Lejre;Gift/separeret;2018K3;12445
Lejre;Gift/separeret;2018K4;12514
Lejre;Gift/separeret;2019K1;12485
Lejre;Gift/separeret;2019K2;12490
Lejre;Gift/separeret;2019K3;12512
Lejre;Gift/separeret;2019K4;12595
Lejre;Gift/separeret;2020K1;12554
Lejre;Gift/separeret;2020K2;12524
Lejre;Gift/separeret;2020K3;12527
Lejre;Gift/separeret;2020K4;12546
Lejre;Gift/separeret;2021K1;12563
Lejre;Gift/separeret;2021K2;12564
Lejre;Gift/separeret;2021K3;12559
Lejre;Gift/separeret;2021K4;12601
Lejre;Gift/separeret;2022K1;12526
Roskilde;Fraskilt;2008K1;6445
Roskilde;Fraskilt;2008K2;6495
Roskilde;Fraskilt;2008K3;6487
Roskilde;Fraskilt;2008K4;6485
Roskilde;Fraskilt;2009K1;6545
Roskilde;Fraskilt;2009K2;6625
Roskilde;Fraskilt;2009K3;6637
Roskilde;Fraskilt;2009K4;6657
Roskilde;Fraskilt;2010K1;6687
Roskilde;Fraskilt;2010K2;6726
Roskilde;Fraskilt;2010K3;6761
Roskilde;Fraskilt;2010K4;6807
Roskilde;Fraskilt;2011K1;6836
Roskilde;Fraskilt;2011K2;6904
Roskilde;Fraskilt;2011K3;6921
Roskilde;Fraskilt;2011K4;6912
Roskilde;Fraskilt;2012K1;6970
Roskilde;Fraskilt;2012K2;7055
Roskilde;Fraskilt;2012K3;7058
Roskilde;Fraskilt;2012K4;7123
Roskilde;Fraskilt;2013K1;7168
Roskilde;Fraskilt;2013K2;7222
Roskilde;Fraskilt;2013K3;7293
Roskilde;Fraskilt;2013K4;7265
Roskilde;Fraskilt;2014K1;7463
Roskilde;Fraskilt;2014K2;7585
Roskilde;Fraskilt;2014K3;7635
Roskilde;Fraskilt;2014K4;7663
Roskilde;Fraskilt;2015K1;7727
Roskilde;Fraskilt;2015K2;7760
Roskilde;Fraskilt;2015K3;7856
Roskilde;Fraskilt;2015K4;7946
Roskilde;Fraskilt;2016K1;8016
Roskilde;Fraskilt;2016K2;8068
Roskilde;Fraskilt;2016K3;8122
Roskilde;Fraskilt;2016K4;8142
Roskilde;Fraskilt;2017K1;8133
Roskilde;Fraskilt;2017K2;8183
Roskilde;Fraskilt;2017K3;8238
Roskilde;Fraskilt;2017K4;8263
Roskilde;Fraskilt;2018K1;8305
Roskilde;Fraskilt;2018K2;8345
Roskilde;Fraskilt;2018K3;8329
Roskilde;Fraskilt;2018K4;8345
Roskilde;Fraskilt;2019K1;8346
Roskilde;Fraskilt;2019K2;8326
Roskilde;Fraskilt;2019K3;8325
Roskilde;Fraskilt;2019K4;8304
Roskilde;Fraskilt;2020K1;8353
Roskilde;Fraskilt;2020K2;8429
Roskilde;Fraskilt;2020K3;8441
Roskilde;Fraskilt;2020K4;8433
Roskilde;Fraskilt;2021K1;8436
Roskilde;Fraskilt;2021K2;8484
Roskilde;Fraskilt;2021K3;8441
Roskilde;Fraskilt;2021K4;8427
Roskilde;Fraskilt;2022K1;8506
Roskilde;Gift/separeret;2008K1;33595
Roskilde;Gift/separeret;2008K2;33501
Roskilde;Gift/separeret;2008K3;33613
Roskilde;Gift/separeret;2008K4;33877
Roskilde;Gift/separeret;2009K1;33774
Roskilde;Gift/separeret;2009K2;33650
Roskilde;Gift/separeret;2009K3;33713
Roskilde;Gift/separeret;2009K4;33786
Roskilde;Gift/separeret;2010K1;33751
Roskilde;Gift/separeret;2010K2;33645
Roskilde;Gift/separeret;2010K3;33734
Roskilde;Gift/separeret;2010K4;33873
Roskilde;Gift/separeret;2011K1;33819
Roskilde;Gift/separeret;2011K2;33674
Roskilde;Gift/separeret;2011K3;33681
Roskilde;Gift/separeret;2011K4;33798
Roskilde;Gift/separeret;2012K1;33717
Roskilde;Gift/separeret;2012K2;33523
Roskilde;Gift/separeret;2012K3;33494
Roskilde;Gift/separeret;2012K4;33555
Roskilde;Gift/separeret;2013K1;33517
Roskilde;Gift/separeret;2013K2;33387
Roskilde;Gift/separeret;2013K3;33368
Roskilde;Gift/separeret;2013K4;33521
Roskilde;Gift/separeret;2014K1;33438
Roskilde;Gift/separeret;2014K2;33312
Roskilde;Gift/separeret;2014K3;33299
Roskilde;Gift/separeret;2014K4;33378
Roskilde;Gift/separeret;2015K1;33346
Roskilde;Gift/separeret;2015K2;33285
Roskilde;Gift/separeret;2015K3;33329
Roskilde;Gift/separeret;2015K4;33430
Roskilde;Gift/separeret;2016K1;33447
Roskilde;Gift/separeret;2016K2;33383
